"ID","お名前","メールアドレス","問い合わせ日時","問い合わせ更新日時","個人情報削除日時","経由元","端末","電話番号","郵便番号","都道府県","住所","住所(番地以降)","郵便番号(開設先)","都道府県(開設先)","住所(開設先)","住所(開設先番地以降)","引っ越し予定日","物件種別","物件所有種別","築年数","部屋数","入居済み部屋数","管理会社名","見積もり種別","集合住宅","契約販売店名","契約年数","ガス検針月","使用量","直近の請求額","ガス機器","基本料金(現在)","従量単価(現在)","見積もり数","問い合わせステータス","小ステータス","キャンセル理由","見積もり進行状況","管理者メモ","自動見積もり","提示画面閲覧済み","マッチング画面URL","価格","エネチェンジ","希望連絡時間","緊急度","電気料金セット希望","ご相談内容・ご要望"
"131","梅川　啓　文言確認","kumekawa@iacc.co.jp","2016-11-22 10:14","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","10","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/131?pin=9758&token=1b8294c9400f67d674a4a6629e672792","×","×","いつでも","通常","しない",""
"130","梅川　啓　認証画面","kumekawa@iacc.co.jp","2016-11-21 21:58","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/130?pin=8168&token=3dc1d8f499d04509d31d7b3431befd6a","×","×","いつでも","通常","しない",""
"129","梅川　啓　画面遷移2","kumekawa@iacc.co.jp","2016-11-21 21:26","2017-03-01 09:09","-","無し","パソコン","0355108015","1050004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","テスト","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","1","紹介済み","情報確認","","未連絡","","×","","http://localhost:8080/lpgas/contacts/129?pin=8930&token=458bfc466efb617d4e778d935bb0b687","×","×","いつでも","通常","しない",""
"128","梅川　啓　画面遷移","kumekawa@iacc.co.jp","2016-11-21 21:06","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","10","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/128?pin=9055&token=734de1ddd25e968589e3fbba6e95f1c6","×","×","いつでも","通常","しない",""
"127","梅川　啓　カタカナ","kumekawa@iacc.co.jp","2016-11-21 18:44","2017-03-01 09:09","-","無し","パソコン","0355108015","1050004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","ウメ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","10","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/127?pin=2088&token=9d367ead9eb5d5fb734d37c9e1dc5016","×","×","いつでも","通常","しない",""
"126","梅川　啓　送客停止","kumekawa@iacc.co.jp","2016-11-21 17:33","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","9","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/126?pin=2486&token=2827b3b197c0d8273cd5f94fdb622d23","×","×","いつでも","通常","しない",""
"125","梅川　啓　アパマン","kumekawa@iacc.co.jp","2016-11-21 17:32","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","マンション・アパート","賃貸(借り主)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/125?pin=2459&token=216aafad877f6016560f910ffa358f91","×","×","いつでも","通常","しない",""
"124","てすt","tmatsumoto@iacc.co.jp","2016-11-21 15:47","2017-03-01 09:09","-","無し","パソコン","000-0000-0000","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","マンション・アパート","賃貸(借り主)","20","-","-","-","現在住居","×","あ","20","10","20","2000","ガスコンロ","1701","7.5425925925926","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/124?pin=2136&token=7f37aabc55445d06456e9a8baaf3da94","×","×","いつでも","通常","しない",""
"123","てすt","tmatsumoto@iacc.co.jp","2016-11-21 15:46","2017-03-01 09:09","-","無し","パソコン","000-0000-0000","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","20","-","-","-","現在住居","×","あ","20","10","20","2000","ガスコンロ","1701","7.5425925925926","10","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/123?pin=3251&token=1eeb3a401e9a12894f7ae18383c36cc8","×","×","いつでも","通常","しない",""
"122","梅川　啓　タグ計測社内口頭OK","kumekawa@iacc.co.jp","2016-11-21 13:10","2017-03-01 09:09","-","口頭OK","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","テスト","10","10","10","10000","ガスコンロ","1701","755.82592592593","1","成約","情報確認","","工事完了","","×","","http://localhost:8080/lpgas/contacts/122?pin=3098&token=8c27bc97ef14bee652b1897bf9df9ada","×","×","いつでも","通常","しない",""
"121","梅川　啓　タグ計測口頭だけど手動","kumekawa@iacc.co.jp","2016-11-21 13:06","2017-03-01 09:09","-","口頭OK","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","テスト","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","1","送客","情報確認","","未連絡","","×","","http://localhost:8080/lpgas/contacts/121?pin=9056&token=94efa7d993bca8353370b6b862f338fd","×","×","いつでも","通常","しない",""
"120","梅川　啓　タグ計測口頭だけど手動","kumekawa@iacc.co.jp","2016-11-21 13:00","2017-03-01 09:09","-","口頭OK","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ","1701","755.82592592593","11","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/120?pin=4112&token=960bbe8c051984b4bbbefa535901dfb2","×","×","いつでも","通常","しない",""
"119","梅川　啓　タグ計測4口頭","kumekawa@iacc.co.jp","2016-11-21 12:55","2017-03-01 09:09","-","口頭OK","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/119?pin=1527&token=ba5148ced21596dc326b250934b70a65","×","×","いつでも","通常","しない",""
"118","梅川　啓　タグ計測手動見積","kumekawa@iacc.co.jp","2016-11-21 12:34","2017-03-01 09:09","-","ほげ","パソコン","0355108015","1050004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","テスト","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/118?pin=2518&token=eab399628c053617a086553389237c51","×","×","いつでも","通常","しない",""
"117","梅川　啓　タグ計測3","kumekawa@iacc.co.jp","2016-11-21 12:21","2017-03-01 09:09","-","口頭OK","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/117?pin=9609&token=9c3a9e655ab11eddd0d0a0a2b04b097d","×","×","いつでも","通常","しない",""
"116","梅川　啓　タグ計測2","kumekawa@iacc.co.jp","2016-11-21 12:18","2017-03-01 09:09","-","ほげ","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/116?pin=0084&token=a6e52246b93202785b9f326469c59a66","×","×","いつでも","通常","しない",""
"115","梅川　啓　タグ計測","kumekawa@iacc.co.jp","2016-11-21 12:12","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/115?pin=8472&token=a205604745c8cd858b40c853652b20f4","×","×","いつでも","通常","しない",""
"114","梅川　啓　集合","kumekawa@iacc.co.jp","2016-11-21 11:05","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","マンション・アパート","賃貸(借り主)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/114?pin=0223&token=49c34de70b478b5942bf29bc6b49c8ae","×","×","いつでも","通常","しない",""
"113","梅川　啓","kumekawa@iacc.co.jp","2016-11-21 11:03","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","北海道うめかわ","10","10","10","1000","ガスコンロ、給湯器","1701","-77.507407407407","10","紹介済み","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/113?pin=8538&token=ffddcf4bceb3e64c482b9ea90466af05","×","×","いつでも","通常","しない",""
"112","梅川　啓","kumekawa@iacc.co.jp","2016-11-21 10:44","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","うめてすと北海道","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/112?pin=4929&token=3ec852cb9abbe7ab0817c5dcc6c7c444","×","×","いつでも","通常","しない",""
"111","梅川　啓　最終","kumekawa@iacc.co.jp","2016-11-21 10:32","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/111?pin=0669&token=fc27c1f5fa3a30358f03c06f522ce195","×","×","いつでも","通常","しない",""
"110","梅川 啓確認用","kumekawa@iacc.co.jp","2016-11-18 19:42","2017-05-23 16:02","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシークルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","成約","情報確認","","工事完了","","◯","","http://localhost:8080/lpgas/contacts/110?pin=0678&token=1677c61dee1b5b69e7a06939f0f21a2d","×","×","いつでも","通常","しない",""
"109","梅川　啓　1社用","kumekawa@iacc.co.jp","2016-11-18 12:41","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/109?pin=3420&token=05c125db027f746127d516642694d316","×","×","いつでも","通常","しない",""
"108","梅川　啓 認証","kumekawa@iacc.co.jp","2016-11-18 01:20","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/108?pin=7297&token=c84adfd44032da2053464222fdabfe22","×","×","いつでも","通常","しない",""
"107","梅川　啓　見積もり提示画面1社選択用","kumekawa@iacc.co.jp","2016-11-18 00:18","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","紹介済みキャンセル","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/107?pin=8135&token=5537fc66ebebe57ab53aac57663e2a77","×","×","いつでも","通常","しない",""
"106","梅川　啓　見積もり提示画面複数送客確認","kumekawa@iacc.co.jp","2016-11-18 00:14","2017-03-01 09:09","-","無し","パソコン","0355108015","105-0004","東京都","港区新橋","1-18-16","-","-","-","-","-","戸建て","所有(持ち家)","10","-","-","-","現在住居","×","アイアンドシー・クルーズ","10","10","10","10000","ガスコンロ、給湯器","1701","755.82592592593","11","送客","情報確認","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/106?pin=8952&token=d6c16027fcae5aeeaeb3d2c5c4ac91f8","×","×","いつでも","通常","しない",""
